Embedding,Question_type,retrieved_col_used,k_eval,Best@5,MRR@10,nDCG@10,Hit@5,Recall@10,num_chunks_retrieved_raw,num_chunks_retrieved_dedup,dedup_ratio
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5864224010106703,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8402086144048716,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7753926834409677,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8487148513495081,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.792949770861511,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7135769373515951,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6331583852663827,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.792949770861511,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.792949770861511,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7422329748991158,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,0.0,0.0,0.376637289612243,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6331583852663827,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7753926834409677,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8213482517359767,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8409534388075904,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,0.0,0.0,0.28642306264840484,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,0.0,0.0,0.25326335410655304,1.0,0.2,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8032683050277851,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8909254103672668,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.792949770861511,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7058155248096776,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7753926834409677,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8073738911606795,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,0.5,0.6284985653437628,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8831639978253493,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,0.3333333333333333,0.6766366279745085,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.9811396373311051,1.0,1.0,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6331583852663827,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8409534388075904,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5827665746016472,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.680742214107403,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6843980405164262,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5909478262486239,1.0,0.4,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6699504626444409,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5827665746016472,1.0,0.4,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5967409351769444,1.0,0.4,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6331583852663827,1.0,0.4,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6156012978458393,1.0,0.4,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.25,0.21814917926546643,1.0,0.2,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.9819200532918083,1.0,1.0,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7058155248096776,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,0.0,0.0,0.08442111803551768,0.0,0.2,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,0.0,0.0,0.07989569279756416,0.0,0.2,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7175795033019003,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6045023477188619,1.0,0.4,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.3333333333333333,0.3264728815740496,1.0,0.4,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.9563735252928458,1.0,1.0,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7395276212757309,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7093982516549237,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5797362356806025,1.0,0.4,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,0.0,0.0,0.4244485210798054,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6671876926371648,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8545079602778286,1.0,0.8,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7565323207720728,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6918411642343802,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.25,0.598044210425296,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7175795033019003,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7790250522771741,1.0,0.8,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.5,0.4802437556143153,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7425579601967754,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7425579601967754,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.3333333333333333,0.4274788600008499,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7826077791224201,1.0,0.8,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7790250522771741,1.0,0.8,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6888108253133357,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.5,0.49076793816350894,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8909254103672668,1.0,0.8,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5967409351769444,1.0,0.4,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.5,0.3927922986577531,1.0,0.4,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5909478262486239,1.0,0.4,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.5,0.31958277119025663,1.0,0.2,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5797362356806025,1.0,0.4,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5864224010106703,1.0,0.4,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.5,0.7259513455618704,1.0,0.8,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,0.0,0.0,0.1711851669732523,1.0,0.4,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5797362356806025,1.0,0.4,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6918411642343802,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,0.0,0.0,0.3798950311598296,1.0,0.4,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7058155248096776,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5967409351769444,1.0,0.4,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,0.0,0.14285714285714285,0.24873792886859952,0.0,0.4,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6331583852663827,1.0,0.4,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,0.0,0.1111111111111111,0.3348764903183555,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7753926834409677,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.5,0.6572672433323274,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7753926834409677,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8810032577332351,1.0,1.0,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8213482517359767,1.0,0.8,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7422329748991158,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6156012978458393,1.0,0.4,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7233726122302209,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.912667879958178,1.0,1.0,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.815767487664272,1.0,0.8,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.5,0.5921937556953685,1.0,0.8,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.5,0.5019795287315301,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,0.0,0.16666666666666666,0.18042845392767645,0.0,0.2,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,0.0,0.0,0.0,0.0,0.0,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.5,0.41755841069601246,1.0,0.4,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,0.0,0.0,0.0,0.0,0.0,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.5,0.4462144482435331,1.0,0.4,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.5,0.4097969981540948,1.0,0.4,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.2,0.19595127901151166,1.0,0.2,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.5,0.5130784788585075,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.3333333333333333,0.25326335410655304,1.0,0.2,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.792949770861511,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6641573537161204,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,0.0,0.14285714285714285,0.33895215583243776,0.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,0.0,0.0,0.09021422696383823,0.0,0.2,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.3333333333333333,0.5032689666655196,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7965821396977174,1.0,0.8,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.3333333333333333,0.815767487664272,1.0,1.0,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.5,0.6096382026748679,1.0,0.8,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.3333333333333333,0.6020250221319787,1.0,0.8,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.3333333333333333,0.8239487393112488,1.0,1.0,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.2,0.6224478997423875,1.0,1.0,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.3333333333333333,0.6686610247104515,1.0,1.0,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,0.0,0.16666666666666666,0.42011553232036897,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,0.0,0.16666666666666666,0.606925074658552,1.0,1.0,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.3333333333333333,0.4130547397016814,1.0,0.4,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.3333333333333333,0.6527183605215571,1.0,1.0,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,0.0,0.1,0.7336893005309713,1.0,1.0,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.9246297324403894,1.0,1.0,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.9922385874580825,1.0,1.0,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7425579601967754,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.25,0.7722597163195929,1.0,1.0,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.2,0.4459568915704782,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.3333333333333333,0.7753926834409677,1.0,0.8,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7907890307693969,1.0,0.8,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6699504626444409,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5797362356806025,1.0,0.4,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.2,0.5254544995066057,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7135769373515951,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.5,0.31958277119025663,1.0,0.2,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.3333333333333333,0.32950322049509406,1.0,0.4,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.5,0.31958277119025663,1.0,0.2,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5797362356806025,1.0,0.4,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.5,0.4838995820233384,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5967409351769444,1.0,0.4,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6559761020691436,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,0.0,0.1111111111111111,0.39579918000598086,0.0,0.8,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.25,0.3923646851597633,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6045023477188619,1.0,0.4,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8184728412876568,1.0,0.8,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,1.0,1.0,1.0,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.901243944533541,1.0,1.0,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8598138014764853,1.0,0.8,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.5,0.7470616311911065,1.0,0.8,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.9922385874580825,1.0,1.0,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.5,0.8884480847803835,1.0,1.0,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.967585115860867,1.0,1.0,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.5,0.7610359917664038,1.0,0.8,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,1.0,1.0,1.0,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8773708888970287,1.0,0.8,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.9819200532918083,1.0,1.0,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.9397094942740496,1.0,1.0,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,1.0,1.0,1.0,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.9708211031648311,1.0,1.0,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8598138014764853,1.0,0.8,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8773708888970287,1.0,0.8,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7753926834409677,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7753926834409677,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.5,0.4040038892257743,1.0,0.4,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5967409351769444,1.0,0.4,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5967409351769444,1.0,0.4,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.3333333333333333,0.25326335410655304,1.0,0.2,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.3333333333333333,0.25326335410655304,1.0,0.2,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.5,0.663060352260648,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.5,0.6527418180943738,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7543715806799586,1.0,0.8,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.25,0.8480498229842627,1.0,1.0,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7753926834409677,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.9389290783133463,1.0,1.0,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.9068747710298574,1.0,1.0,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8441894261115545,1.0,0.8,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8487148513495081,1.0,0.8,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8184728412876568,1.0,0.8,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8324472018629541,1.0,0.8,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.3333333333333333,0.40939891329265826,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.2,0.5191664190379746,1.0,0.8,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.5,0.3994784639878208,1.0,0.4,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6671876926371648,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6331583852663827,1.0,0.4,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7233726122302209,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6947165746827002,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5909478262486239,1.0,0.4,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5967409351769444,1.0,0.4,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,0.0,0.0,0.12663167705327652,1.0,0.2,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5797362356806025,1.0,0.4,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,0.5,0.5728461252968097,1.0,0.4,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7753926834409677,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7642937333139903,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7130540780639468,1.0,0.6,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,T1,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6331583852663827,1.0,0.4,200,10,0.05
